VILLCODE,CODE1,COUNTY,TOWN,VILLAGE,household_no,factory_count,store_count,school_count,monthly_water_usage,hospital_count,people_total,yyyymm_key,lon,lat,predicted_water_usage,actual_predicted_ratio,cluster
A6508-016-00,A6508-05-004,新北市,鶯歌區,鳳福里,69,2.0,1.0,0.0,4242.0,0.0,209,201612,121.3259921184073,24.97291223632648,2989.6158366058144,1.4189114026155443,5
A6508-016-00,A6508-05-010,新北市,鶯歌區,鳳福里,154,0.0,1.0,0.0,6248.0,0.0,381,201612,121.32510304044003,24.97155748874109,4882.658628455691,1.279630724865184,5
A6508-020-00,A6508-15-004,新北市,鶯歌區,建國里,296,0.0,1.0,0.0,10216.0,0.0,778,201612,121.34521417011045,24.956171660426904,8109.102470250551,1.2598188316745185,5
A6509-006-00,A6509-09-001,新北市,三峽區,永館里,133,0.0,1.0,0.0,8554.0,0.0,370,201612,121.37073396518815,24.93817192300034,4405.5084828381405,1.9416600906166672,5
A6509-006-00,A6509-09-008,新北市,三峽區,永館里,129,0.0,1.0,0.0,7288.0,0.0,425,201612,121.3705072465593,24.93665701095347,4314.622740815749,1.689139569737234,5
A6509-006-00,A6509-14-002,新北市,三峽區,永館里,175,1.0,1.0,0.0,8321.0,0.0,481,201612,121.37242670235989,24.93543831173642,5378.948387136201,1.5469566541853683,5
A6509-009-00,A6509-01-007,新北市,三峽區,龍埔里,804,0.0,1.0,0.0,22271.0,0.0,1577,201612,121.37603098830981,24.945822157794296,19651.591707094143,1.1332924239393933,5
A6509-009-00,A6509-01-008,新北市,三峽區,龍埔里,200,0.0,1.0,0.0,9705.0,0.0,446,201612,121.3738194414356,24.945459883449992,5927.844661713179,1.6371886501484676,5
A6509-009-00,A6509-01-009,新北市,三峽區,龍埔里,325,0.0,1.0,0.0,16356.0,0.0,806,201612,121.37545413651505,24.944839718394,8768.024099912882,1.8654145807106657,5
A6509-009-00,A6509-01-010,新北市,三峽區,龍埔里,180,0.0,2.0,1.0,12854.0,0.0,364,201612,121.3739132562726,24.944018171405233,8724.447690913545,1.473331087008219,4
A6509-009-00,A6509-02-005,新北市,三峽區,龍埔里,316,0.0,1.0,0.0,10569.0,0.0,838,201612,121.37873633037854,24.94301408435214,8563.531180362505,1.234187133484881,5
A6509-009-00,A6509-03-005,新北市,三峽區,龍埔里,274,0.0,1.0,0.0,18371.0,0.0,656,201612,121.37247500723032,24.9426907449647,7609.230889127404,2.4143044504339795,5
A6509-009-00,A6509-05-004,新北市,三峽區,龍埔里,170,0.0,1.0,0.0,12347.0,0.0,406,201612,121.3758261500533,24.94137121289828,5246.201596545251,2.3535123027164633,5
A6509-009-00,A6509-06-002,新北市,三峽區,龍埔里,563,0.0,1.0,0.0,34881.0,0.0,1330,201612,121.38056791900252,24.94469427128798,14175.725750245118,2.4606147589584157,5
A6509-017-00,A6509-04-003,新北市,三峽區,溪北里,208,0.0,1.0,0.0,9344.0,0.0,581,201612,121.40485335941223,24.943755955271385,6109.616145757961,1.5293923181225946,5
A6509-023-00,A6509-25-008,新北市,三峽區,介壽里,96,39.0,2.0,0.0,15481.0,0.0,276,201612,121.38471353514022,24.931048174720306,4311.260278586507,3.5908293630269084,1
A6509-024-00,A6509-27-003,新北市,三峽區,安溪里,181,0.0,1.0,0.0,8707.0,0.0,471,201612,121.37149003997229,24.92714803913626,5496.1373871068245,1.5842034845099422,5
A6509-025-00,A6509-23-005,新北市,三峽區,中正里,134,0.0,1.0,0.0,5806.0,0.0,393,201612,121.37547053773201,24.92770690600146,4428.229918343737,1.3111333663929494,5
A6510-002-00,A6510-01-001,新北市,淡水區,屯山里,135,9.0,1.0,0.0,6564.0,0.0,435,201612,121.46174128866362,25.23711993724762,4623.207871415984,1.419793395097676,5
A6510-003-00,A6510-01-006,新北市,淡水區,賢孝里,187,4.0,1.0,0.0,19830.0,0.0,489,201612,121.45781233865935,25.226584989772025,5709.024452392256,3.4734480760002042,5
A6510-003-00,A6510-02-005,新北市,淡水區,賢孝里,190,5.0,2.0,1.0,20339.5,0.0,424,201612,121.44741347894073,25.227486984290618,9047.360111284326,2.24811433941173,4
A6510-006-00,A6510-04-001,新北市,淡水區,義山里,176,14.0,1.0,0.0,8853.0,1.0,485,201612,121.45204855809769,25.20812135839005,5650.482117298913,1.5667689616956046,5
A6510-010-00,A6510-12-007,新北市,淡水區,新興里,200,0.0,1.0,0.0,7453.0,0.0,394,201612,121.44359435540188,25.180820706836812,5927.84466171318,1.257286657347401,5
A6510-010-00,A6510-15-002,新北市,淡水區,新興里,513,0.0,1.0,0.0,19603.0,0.0,1076,201612,121.44187149164333,25.180873942334483,13039.653974965237,1.5033374380666618,5
A6510-011-00,A6510-24-001,新北市,淡水區,水碓里,169,1.0,1.0,0.0,11032.5,0.0,412,201612,121.44602434663835,25.177735728366997,5242.619774102614,2.10438682860392,5
A6510-011-00,A6510-24-005,新北市,淡水區,水碓里,130,0.0,1.0,0.0,5965.0,0.0,365,201612,121.44418799568749,25.176871080848144,4337.344176321347,1.3752655444233446,5
A6510-012-00,A6510-05-016,新北市,淡水區,北投里,1060,0.0,1.0,0.0,38211.0,0.0,2358,201612,121.44529902762193,25.185732988655438,25468.279196527135,1.5003369369851445,5
A6510-012-00,A6510-13-004,新北市,淡水區,北投里,105,0.0,1.0,0.0,5779.0,0.0,280,201612,121.44802512931007,25.183300549916094,3769.308288681407,1.533172549815932,5
A6510-012-00,A6510-13-005,新北市,淡水區,北投里,201,0.0,1.0,0.0,7962.0,0.0,457,201612,121.44505377933149,25.182539690870996,5950.566097218778,1.3380239577073754,5
A6510-017-00,A6510-44-008,新北市,淡水區,福德里,131,0.0,1.0,0.0,7405.0,0.0,306,201612,121.46465158839958,25.133704205944856,4360.0656118269435,1.698368937364953,5
A6510-017-00,A6510-44-009,新北市,淡水區,福德里,177,0.0,1.0,0.0,10395.0,0.0,380,201612,121.46563776003029,25.133709499760233,5405.251645084437,1.9231297046925218,5
A6510-020-00,A6510-41-002,新北市,淡水區,八勢里,216,16.0,3.0,0.0,9953.5,0.0,441,201612,121.45970660505591,25.157207649928576,6597.621438810118,1.5086497599648754,3
A6510-020-00,A6510-41-006,新北市,淡水區,八勢里,225,36.0,2.0,0.0,8713.0,0.0,464,201612,121.46077145269805,25.155497599985065,7184.906619619717,1.2126810355763764,3
A6510-020-00,A6510-41-010,新北市,淡水區,八勢里,248,0.0,1.0,0.0,9339.0,0.0,386,201612,121.4599985170281,25.15363264911354,7018.473565981865,1.3306312137820953,5
A6510-021-00,A6510-37-015,新北市,淡水區,竿蓁里,127,0.0,1.0,0.0,6303.0,0.0,314,201612,121.45246881712355,25.163188952397842,4269.179869804554,1.4763959805442808,5
A6510-021-00,A6510-38-008,新北市,淡水區,竿蓁里,236,0.0,1.0,0.0,9380.0,0.0,475,201612,121.45723594783472,25.16058389708962,6745.816339914694,1.3904914583130523,5
A6510-021-00,A6510-39-006,新北市,淡水區,竿蓁里,243,0.0,1.0,0.0,10566.0,0.0,471,201612,121.45580398694784,25.161264278065566,6904.866388453878,1.5302251203105341,5
A6510-023-00,A6510-28-003,新北市,淡水區,中興里,157,0.0,1.0,0.0,15126.0,0.0,265,201612,121.44564135674432,25.174892049795403,4950.8229349724825,3.0552496420646222,5
A6510-023-00,A6510-28-005,新北市,淡水區,中興里,10,0.0,3.0,1.0,43325.5,0.0,19,201612,121.4493611910674,25.175049686561014,4861.803654961957,8.911404712072645,4
A6510-023-00,A6510-31-003,新北市,淡水區,中興里,85,0.0,1.0,0.0,5357.0,0.0,203,201612,121.44523229814851,25.171816222666514,3314.8795785694538,1.6160466385061956,5
A6510-026-00,A6510-34-012,新北市,淡水區,草東里,97,0.0,2.0,0.0,5587.5,0.0,216,201612,121.4417657573558,25.16923157413946,3587.5368046366257,1.5574753108535555,3
A6510-029-00,A6510-20-010,新北市,淡水區,民安里,118,1.0,1.0,0.0,7328.0,0.0,309,201612,121.43859969915391,25.170705217438154,4083.826563317137,1.7943954980418524,5
A6510-031-00,A6510-20-006,新北市,淡水區,文化里,125,1.0,1.0,1.0,19201.5,0.0,313,201612,121.43406811075315,25.175208395762127,7493.908351168635,2.562281135584695,4
A6510-031-00,A6510-29-005,新北市,淡水區,文化里,170,0.0,1.0,0.0,6827.0,0.0,410,201612,121.43817209738714,25.17341682664512,5246.201596545252,1.301322466238381,5
A6510-033-00,A6510-05-010,新北市,淡水區,沙崙里,516,0.0,1.0,1.0,20734.5,0.0,798,201612,121.4239099480963,25.194344175583627,16358.850020794343,1.2674790693504498,4
A6510-033-00,A6510-05-015,新北市,淡水區,沙崙里,1116,0.0,1.0,0.0,38530.0,0.0,1942,201612,121.43161838327055,25.186445581635994,26740.679584840604,1.440875871451031,5
A6510-034-00,A6510-22-008,新北市,淡水區,新義里,50,0.0,1.0,0.0,8030.0,0.0,134,201612,121.44312981015608,25.177717397319086,2519.6293358735384,3.1869767055304004,5
A6510-035-00,A6510-09-010,新北市,淡水區,新春里,156,0.0,1.0,0.0,7671.0,0.0,379,201612,121.43653236093859,25.181712012209868,4928.101499466885,1.556583199601274,5
A6510-036-00,A6510-18-005,新北市,淡水區,新民里,75,0.0,1.0,0.0,4762.0,0.0,149,201612,121.43684533545076,25.179377897349056,3087.665223513478,1.5422656458141806,5
A6510-036-00,A6510-18-008,新北市,淡水區,新民里,42,0.0,1.0,0.0,5164.0,0.0,107,201612,121.43723892176098,25.178809146266687,2337.857851828757,2.208859702894482,5
A6510-036-00,A6510-18-011,新北市,淡水區,新民里,104,0.0,1.0,0.0,10148.0,0.0,250,201612,121.43798219352092,25.178159731930485,3746.586853175808,2.708598625278902,5
A6510-037-00,A6510-17-010,新北市,淡水區,正德里,123,0.0,1.0,0.0,8137.0,0.0,319,201612,121.44997684668517,25.179419402523774,4178.294127782163,1.9474454768264764,5
A6510-037-00,A6510-17-011,新北市,淡水區,正德里,148,0.0,1.0,0.0,7028.0,0.0,385,201612,121.44890177708622,25.1790978037721,4746.330015422103,1.4807229959071824,5
A6510-038-00,A6510-21-005,新北市,淡水區,北新里,83,0.0,1.0,0.0,6857.5,0.0,223,201612,121.44851951137134,25.17819472611695,3269.436707558258,2.0974561104507345,5
A6510-038-00,A6510-21-006,新北市,淡水區,北新里,86,0.0,1.0,0.0,6177.0,0.0,190,201612,121.45122440776645,25.177989188199714,3337.601014075051,1.8507305019236493,5
A6510-038-00,A6510-28-001,新北市,淡水區,北新里,170,0.0,1.0,0.0,33447.0,0.0,313,201612,121.45364381883121,25.17710830864942,5246.201596545256,6.375469829833763,5
A6510-038-00,A6510-28-002,新北市,淡水區,北新里,126,0.0,2.0,0.0,22096.0,0.0,222,201612,121.4499940063483,25.17732896663559,4246.458434298955,5.203394862299604,3
A6510-040-00,A6510-36-008,新北市,淡水區,幸福里,165,0.0,2.0,0.0,7870.0,0.0,435,201612,121.44595260188939,25.169298431122815,5132.594419017264,1.5333375983966537,3
A6510-041-00,A6510-28-006,新北市,淡水區,學府里,257,0.0,3.0,0.0,38710.0,0.0,409,201612,121.45273045378809,25.173416089520174,7222.966485532241,5.3592938687362,3
A6510-042-00,A6510-10-005,新北市,淡水區,大庄里,154,0.0,2.0,0.0,7519.0,0.0,403,201612,121.42312537681208,25.18306100002253,4882.658628455691,1.5399397279547564,3
A6511-003-00,A6511-32-010,新北市,汐止區,智慧里,125,0.0,1.0,0.0,6093.0,0.0,264,201612,121.65372746220388,25.066268430398324,4223.736998793359,1.4425614098938107,5
A6511-003-00,A6511-41-007,新北市,汐止區,智慧里,125,0.0,1.0,0.0,6076.0,0.0,305,201612,121.65351223070925,25.0664922705636,4223.736998793359,1.438536538078909,5
A6511-004-00,A6511-26-008,新北市,汐止區,信望里,146,0.0,1.0,0.0,8827.0,0.0,316,201612,121.66192086593742,25.06930515205516,4700.887144410908,1.8777306769627111,5
A6511-005-00,A6511-17-005,新北市,汐止區,橋東里,142,0.0,1.0,0.0,6934.0,0.0,369,201612,121.66484908764149,25.07048481230667,4610.001402388518,1.5041210174919644,5
A6511-005-00,A6511-18-007,新北市,汐止區,橋東里,164,0.0,1.0,0.0,6334.0,0.0,407,201612,121.66214418882743,25.07226124302418,5109.8729835116665,1.2395611437776042,5
A6511-005-00,A6511-20-006,新北市,汐止區,橋東里,35,0.0,1.0,0.0,3515.0,0.0,86,201612,121.66623566306733,25.07117188444447,2178.8078032895737,1.6132675836267143,5
A6511-007-00,A6511-34-007,新北市,汐止區,新昌里,210,0.0,1.0,0.0,7648.0,0.0,549,201612,121.66354615207229,25.06697599353813,6155.059016769156,1.2425551045348875,5
A6511-007-00,A6511-34-008,新北市,汐止區,新昌里,121,0.0,1.0,0.0,6213.0,0.0,331,201612,121.6627682318003,25.066673253213196,4132.851256770968,1.503320495704041,5
A6511-007-00,A6511-40-002,新北市,汐止區,新昌里,135,0.0,1.0,0.0,8005.0,0.0,319,201612,121.66297642257788,25.06803549019936,4450.951353849335,1.7984919096177052,5
A6511-008-00,A6511-46-016,新北市,汐止區,復興里,71,55.0,1.0,0.0,19313.0,0.0,143,201612,121.64661019309388,25.061422433901342,4049.458199953944,4.769279999042749,1
A6511-008-00,A6511-51-006,新北市,汐止區,復興里,82,0.0,1.0,0.0,4448.0,0.0,187,201612,121.6551779727168,25.06364540103309,3246.715272052661,1.3700000238049377,5
A6511-012-00,A6511-08-005,新北市,汐止區,保長里,183,0.0,2.0,0.0,8100.0,0.0,480,201612,121.67426097521836,25.080565450899094,5541.580258118021,1.461676926565139,3
A6511-014-00,A6511-06-008,新北市,汐止區,江北里,189,0.0,2.0,0.0,8508.0,0.0,466,201612,121.64960052167697,25.077766311451654,5677.908871151606,1.498438983976576,3
A6511-014-00,A6511-46-001,新北市,汐止區,江北里,240,0.0,1.0,0.0,10524.0,0.0,588,201612,121.6526923412061,25.072897302265847,6836.702081937085,1.539338686090322,5
A6511-018-00,A6511-60-011,新北市,汐止區,樟樹里,117,47.0,1.0,0.0,6296.5,0.0,276,201612,121.63147660851045,25.05730022546749,4941.527328707746,1.274201189462326,1
A6511-018-00,A6511-60-013,新北市,汐止區,樟樹里,122,76.0,1.0,0.0,16890.0,0.0,272,201612,121.63703353971003,25.05759618869961,5610.183285061603,3.010596827553476,1
A6511-019-00,A6511-31-001,新北市,汐止區,北峰里,165,0.0,1.0,0.0,6355.0,0.0,446,201612,121.62894340631313,25.069274016206176,5132.594419017264,1.2381652398742993,5
A6511-020-00,A6511-30-001,新北市,汐止區,北山里,139,138.0,1.0,0.0,30699.0,0.0,349,201612,121.62254104519923,25.068922611899936,7183.103698560342,4.273779314386451,1
A6511-026-00,A6511-39-005,新北市,汐止區,中興里,99,0.0,1.0,0.0,6419.0,0.0,240,201612,121.63166111321904,25.066032930080862,3632.9796756478204,1.7668692294171413,5
A6511-026-00,A6511-39-006,新北市,汐止區,中興里,305,0.0,1.0,0.0,11472.0,0.0,568,201612,121.63357975846881,25.06599584322077,8313.59538980093,1.3799083864574142,5
A6511-026-00,A6511-39-011,新北市,汐止區,中興里,95,0.0,1.0,0.0,6963.0,0.0,178,201612,121.63240809699076,25.065161668179005,3542.0939336254296,1.965786376781143,5
A6511-026-00,A6511-39-012,新北市,汐止區,中興里,98,1.0,1.0,0.0,7485.0,0.0,253,201612,121.63266108439231,25.06496918075492,3629.3978532051847,2.0623255710006734,5
A6511-026-00,A6511-44-006,新北市,汐止區,中興里,159,0.0,1.0,0.0,7623.0,0.0,340,201612,121.63056722014647,25.06540320995157,4996.265805983678,1.5257394814484182,5
A6511-026-00,A6511-45-011,新北市,汐止區,中興里,95,0.0,1.0,0.0,5035.0,0.0,250,201612,121.63397232379634,25.064656461543123,3542.0939336254305,1.4214755718933008,5
A6511-027-00,A6511-12-013,新北市,汐止區,湖光里,140,0.0,1.0,0.0,12381.0,0.0,269,201612,121.63198890941452,25.076022340156335,4564.558531377324,2.7124200324941654,5
A6511-029-00,A6511-37-003,新北市,汐止區,厚德里,136,0.0,1.0,0.0,6094.0,0.0,363,201612,121.6427445541013,25.06699914240703,4473.672789354932,1.3621917129255905,5
A6511-030-00,A6511-49-004,新北市,汐止區,忠孝里,142,0.0,1.0,0.0,7117.0,0.0,386,201612,121.64168109548508,25.06463022697771,4610.001402388518,1.5438173177805465,5
A6511-030-00,A6511-57-003,新北市,汐止區,忠孝里,155,0.0,1.0,0.0,10710.0,0.0,317,201612,121.64209939796342,25.063024137391064,4905.380063961288,2.1833170641932385,5
A6511-031-00,A6511-55-007,新北市,汐止區,自強里,163,0.0,1.0,0.0,7707.0,0.0,445,201612,121.65668712494238,25.061869171400815,5087.151548006068,1.5149931994891706,5
A6511-031-00,A6511-56-001,新北市,汐止區,自強里,114,0.0,1.0,0.0,6303.0,0.0,247,201612,121.6560457104569,25.062904438203514,3973.801208231785,1.5861387295728953,5
A6511-032-00,A6511-59-006,新北市,汐止區,文化里,207,0.0,1.0,0.0,7556.0,0.0,484,201612,121.65507173163942,25.058884544352438,6086.894710252363,1.2413554627901109,5
A6511-032-00,A6511-66-005,新北市,汐止區,文化里,289,15.0,4.0,0.0,11956.0,0.0,562,201612,121.64951514282271,25.058220302095897,8237.146617655784,1.4514734962193214,3
A6511-033-00,A6511-16-015,新北市,汐止區,金龍里,160,0.0,1.0,0.0,9063.0,0.0,363,201612,121.63266923413234,25.06801369373889,5018.987241489274,1.8057427851342283,5
A6511-033-00,A6511-24-010,新北市,汐止區,金龍里,125,0.0,2.0,0.0,5837.0,0.0,271,201612,121.63196631465168,25.06950630777193,4223.736998793359,1.3819515755047058,3
A6511-034-00,A6511-45-003,新北市,汐止區,福德里,117,0.0,1.0,0.0,6132.0,0.0,301,201612,121.63578095062154,25.065666762389117,4041.9655147485773,1.5170837003990196,5
A6511-035-00,A6511-45-001,新北市,汐止區,興福里,132,0.0,1.0,0.0,7483.0,0.0,287,201612,121.6365080764228,25.066012052561874,4382.787047332543,1.707361073943648,5
A6511-036-00,A6511-36-002,新北市,汐止區,康福里,135,0.0,1.0,0.0,5642.0,0.0,309,201612,121.63759187693357,25.068477359189913,4450.951353849336,1.267594172899824,5
A6511-038-00,A6511-60-007,新北市,汐止區,環河里,55,72.0,1.0,0.0,9075.0,0.0,113,201612,121.62583666317316,25.060191732843894,4011.288653934719,2.2623652354457784,1
A6511-038-00,A6511-60-010,新北市,汐止區,環河里,160,217.0,2.0,0.0,17368.0,0.0,388,201612,121.62813326951536,25.058767349217884,9172.283276151817,1.8935307029992485,2
A6511-041-00,A6511-43-003,新北市,汐止區,大同里,171,0.0,1.0,0.0,7817.0,0.0,430,201612,121.65646932798875,25.066250262149556,5268.923032050849,1.483604894671872,5
A6511-041-00,A6511-43-009,新北市,汐止區,大同里,133,0.0,1.0,0.0,6518.5,0.0,290,201612,121.65260624408538,25.064419107898196,4405.5084828381405,1.479624889020896,5
A6511-043-00,A6511-05-006,新北市,汐止區,湖興里,101,0.0,1.0,0.0,5344.0,0.0,157,201612,121.64008948963058,25.07808832774319,3678.422546659016,1.4527966627579993,5
A6511-043-00,A6511-09-008,新北市,汐止區,湖興里,206,0.0,1.0,0.0,12250.0,0.0,473,201612,121.6387136551129,25.079415944899072,6064.173274746766,2.0200610116160553,5
A6511-045-00,A6511-42-005,新北市,汐止區,福安里,202,0.0,1.0,0.0,8625.0,0.0,499,201612,121.66238902700073,25.06558304182001,5973.2875327243755,1.4439284820542024,5
A6512-002-00,A6512-06-008,新北市,瑞芳區,龍興里,177,0.0,1.0,0.0,7119.0,0.0,422,201612,121.80793303615752,25.108198327322743,5405.251645084435,1.317052464425788,5
A6513-003-00,A6513-59-002,新北市,土城區,員林里,198,0.0,1.0,0.0,9284.0,0.0,534,201612,121.4426351028932,24.9774418926496,5882.401790701984,1.578266893409891,5
A6513-004-00,A6513-62-010,新北市,土城區,員仁里,86,64.0,2.0,0.0,6910.0,0.0,254,201612,121.43386153291385,24.971523748658377,4562.5362501045565,1.5145085148291475,1
A6513-004-00,A6513-68-007,新北市,土城區,員仁里,96,0.0,1.0,0.0,5608.0,0.0,260,201612,121.44028577858191,24.97171892143049,3564.815369131027,1.5731530021334674,5
A6513-006-00,A6513-10-012,新北市,土城區,日新里,161,1.0,1.0,0.0,8079.0,0.0,469,201612,121.4451362020115,24.986703862169826,5060.848290057834,1.5963726903000437,5
A6513-006-00,A6513-26-003,新北市,土城區,日新里,33,42.0,1.0,0.0,12233.0,0.0,97,201612,121.44303647046961,24.98756474782525,2937.2286809227426,4.1648102102002325,1
A6513-008-00,A6513-06-008,新北市,土城區,貨饒里,187,0.0,1.0,0.0,7346.0,0.0,492,201612,121.4497135777422,24.98967599739946,5632.466000140412,1.30422447287154,5
A6513-009-00,A6513-47-002,新北市,土城區,柑林里,204,0.0,1.0,0.0,7778.0,0.0,496,201612,121.45753429431998,24.983416439202877,6018.730403735571,1.2922991192914248,5
A6513-010-00,A6513-23-008,新北市,土城區,埤林里,119,0.0,1.0,0.0,7037.0,0.0,393,201612,121.45425406135666,24.987062361075626,4087.408385759772,1.721628801398066,5
A6513-011-00,A6513-03-001,新北市,土城區,瑞興里,141,0.0,1.0,0.0,6821.0,0.0,380,201612,121.45555650588365,24.993579248146503,4587.279966882919,1.486937803936764,5
A6513-012-00,A6513-53-001,新北市,土城區,清水里,141,0.0,1.0,0.0,6431.0,0.0,413,201612,121.45961363103945,24.981079412821988,4587.279966882921,1.4019201022016312,5
A6513-014-00,A6513-51-008,新北市,土城區,永豐里,137,0.0,1.0,0.0,6298.0,0.0,433,201612,121.46031714092217,24.9812408658422,4496.39422486053,1.4006778954519614,5
A6513-015-00,A6513-75-005,新北市,土城區,清化里,27,0.0,1.0,1.0,9264.0,0.0,89,201612,121.45807462197496,24.970251823230836,5248.068058557108,1.7652210102143804,4
A6513-017-00,A6513-32-006,新北市,土城區,峰廷里,146,0.0,1.0,0.0,7594.0,0.0,448,201612,121.46807256282496,24.985493842612062,4700.887144410908,1.6154397599246435,5
A6513-019-00,A6513-73-002,新北市,土城區,廷寮里,64,4.0,1.0,0.0,4868.0,0.0,204,201612,121.46829020316781,24.978901712689588,2914.2878852037484,1.6703909125503777,5
A6513-020-00,A6513-70-009,新北市,土城區,大安里,77,103.0,3.0,0.0,10389.0,0.0,195,201612,121.43738688289265,24.964591172848284,5104.488240009659,2.035267692179136,1
A6513-021-00,A6513-76-001,新北市,土城區,永寧里,205,0.0,2.0,0.0,8463.0,0.0,543,201612,121.43094024904782,24.964786497282304,6041.451839241168,1.4008222237294188,3
A6513-021-00,A6513-77-001,新北市,土城區,永寧里,107,3.0,1.0,0.0,5079.0,0.0,290,201612,121.42715202607013,24.96308511342138,3872.1699988814844,1.3116676182778961,5
A6513-022-00,A6513-74-003,新北市,土城區,沛陂里,232,1.0,1.0,0.0,10401.0,0.0,598,201612,121.41873429248501,24.965106832659075,6674.070210955266,1.5584193260249348,5
A6513-024-00,A6513-79-006,新北市,土城區,頂福里,153,1.0,2.0,0.0,7432.0,0.0,403,201612,121.41440584464442,24.956774992331873,4879.076806013053,1.52323898464576,3
A6513-029-00,A6513-36-003,新北市,土城區,學府里,90,0.0,1.0,0.0,4722.0,0.0,281,201612,121.45405362751265,24.986034711633955,3428.486756097442,1.3772840135964037,5
A6513-029-00,A6513-39-001,新北市,土城區,學府里,146,0.0,1.0,0.0,7719.0,0.0,411,201612,121.45276992392809,24.98489682819489,4700.887144410908,1.6420304854962238,5
A6513-030-00,A6513-04-003,新北市,土城區,延壽里,144,0.0,1.0,0.0,6099.0,0.0,405,201612,121.4708694359931,24.990944283883703,4655.444273399714,1.3100790476321407,5
A6513-034-00,A6513-21-010,新北市,土城區,延吉里,103,0.0,1.0,0.0,6021.0,0.0,328,201612,121.47052851765937,24.98661107149578,3723.8654176702107,1.6168683141527072,5
A6513-035-00,A6513-03-009,新北市,土城區,復興里,167,0.0,1.0,0.0,7427.0,0.0,458,201612,121.4552644950235,24.992130914209667,5178.037290028458,1.4343272525870863,5
A6513-036-00,A6513-10-005,新北市,土城區,裕生里,198,0.0,1.0,0.0,9384.0,0.0,467,201612,121.44668539522671,24.988957469415585,5882.401790701984,1.5952667522359345,5
A6513-036-00,A6513-18-009,新北市,土城區,裕生里,139,0.0,1.0,0.0,8925.0,0.0,394,201612,121.44812231678921,24.9879575162074,4541.837095871725,1.965063874288297,5
A6513-037-00,A6513-65-007,新北市,土城區,員信里,141,0.0,1.0,0.0,8125.0,0.0,391,201612,121.4410470789327,24.974762674301886,4587.279966882919,1.7712021194819247,5
A6513-037-00,A6513-69-001,新北市,土城區,員信里,72,0.0,1.0,0.0,4375.0,0.0,180,201612,121.44213407853397,24.97466795989517,3019.500916996685,1.448914943318364,5
A6513-038-00,A6513-54-002,新北市,土城區,永富里,107,0.0,1.0,0.0,5705.0,0.0,319,201612,121.46587228438254,24.982918485466246,3814.7511596926015,1.4955103914195331,5
A6513-039-00,A6513-17-008,新北市,土城區,學成里,120,0.0,1.0,0.0,5971.0,0.0,342,201612,121.44984870686773,24.987703039367972,4110.129821265371,1.4527521659064602,5
A6513-040-00,A6513-19-008,新北市,土城區,延和里,151,0.0,1.0,0.0,6840.0,0.0,421,201612,121.46587862572666,24.98715745191931,4814.494321938897,1.4207099526177007,5
A6513-040-00,A6513-28-003,新北市,土城區,延和里,192,0.0,1.0,0.0,7772.0,0.0,481,201612,121.46347527241099,24.987243716672168,5746.073177668399,1.3525758826401977,5
A6513-041-00,A6513-48-006,新北市,土城區,中正里,171,0.0,1.0,0.0,7243.0,0.0,433,201612,121.45477214592522,24.982976710300086,5268.9230320508495,1.3746642256758816,5
A6513-042-00,A6513-39-009,新北市,土城區,學士里,173,0.0,1.0,0.0,6694.0,0.0,441,201612,121.45379365761777,24.98365104503413,5314.365903062045,1.2596046493793425,5
A6513-042-00,A6513-49-003,新北市,土城區,學士里,135,0.0,1.0,0.0,7705.0,0.0,425,201612,121.4540855143392,24.982901168470853,4450.951353849335,1.7310905888325319,5
A6513-042-00,A6513-49-004,新北市,土城區,學士里,116,0.0,1.0,0.0,6128.0,0.0,337,201612,121.45323764408703,24.98286428885102,4019.24407924298,1.52466480740682,5
A6513-043-00,A6513-42-007,新北市,土城區,明德里,89,0.0,1.0,0.0,5487.0,0.0,252,201612,121.44611504092667,24.983466401680467,3405.7653205918446,1.6110916294862279,5
A6513-043-00,A6513-45-004,新北市,土城區,明德里,158,0.0,1.0,0.0,8950.0,0.0,434,201612,121.44970902560695,24.983680566090182,4973.544370478081,1.7995214947966138,5
A6513-044-00,A6513-08-010,新北市,土城區,廣興里,159,0.0,1.0,0.0,6928.0,0.0,419,201612,121.45877449432628,24.98871454084658,4996.265805983678,1.3866355932670396,5
A6513-044-00,A6513-13-010,新北市,土城區,廣興里,163,0.0,2.0,0.0,7479.0,0.0,471,201612,121.45556611474049,24.98794776992152,5087.151548006068,1.470174404953874,3
A6513-046-00,A6513-29-007,新北市,土城區,金城里,186,0.0,1.0,0.0,9642.0,0.0,531,201612,121.46682137833584,24.985871300421785,5609.744564634814,1.7187948379656177,5
A6513-046-00,A6513-31-003,新北市,土城區,金城里,148,0.0,1.0,0.0,12652.0,0.0,324,201612,121.46584653303533,24.98597571249359,4746.330015422106,2.665638495193179,5
A6513-046-00,A6513-31-004,新北市,土城區,金城里,210,0.0,1.0,0.0,12308.0,0.0,609,201612,121.46511919878535,24.985904844322206,6155.059016769157,1.9996558873712593,5
A6513-046-00,A6513-41-001,新北市,土城區,金城里,145,0.0,1.0,0.0,7246.0,0.0,429,201612,121.46574072451234,24.984776086305455,4678.1657089053115,1.5488976771828717,5
A6513-047-00,A6513-04-009,新北市,土城區,延祿里,171,0.0,1.0,0.0,7017.0,0.0,490,201612,121.47096018622086,24.9897136965715,5268.9230320508495,1.331771209660039,5
